id,headshot,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCountry,firstName.default,lastName.default,birthCity.default,birthStateProvince.default,birthCity.cs,birthCity.de,birthCity.fi,birthCity.fr,birthCity.sk,birthCity.sv,lastName.cs,lastName.sk,headingPosition,fullName,season,team_abbr,lastName.sv,firstName.cs,firstName.sk,lastName.de,lastName.es,lastName.fi,firstName.fi,lastName.fr,firstName.de,firstName.es,firstName.sv,firstName.fr,fullName.1,fullName.2,fullName.3,fullName.4,fullName.5,fullName.6
8470171,https://assets.nhle.com/mugs/nhl/20142015/COL/8470171.png,25.0,C,L,71,186,180,84,1984-02-11,CAN,Max,Talbot,Lemoyne,QC,,,,,,,,,F,MAX TALBOT,20142015,COL,,,,,,,,,,,,,,,,,,
8467338,https://assets.nhle.com/mugs/nhl/20142015/COL/8467338.png,40.0,L,L,73,194,185,88,1979-11-21,CAN,Alex,Tanguay,Ste-Justine,QC,,,,,,,,,F,ALEX TANGUAY,20142015,COL,,,,,,,,,,,,,,,,,,
8475266,https://assets.nhle.com/mugs/nhl/20142015/COL/8475266.png,81.0,C,R,74,204,188,93,1990-11-19,CZE,Tomas,Vincour,Brno,,,,,,,,,,F,TOMAS VINCOUR,20142015,COL,,,,,,,,,,,,,,,,,,
8475197,https://assets.nhle.com/mugs/nhl/20142015/COL/8475197.png,4.0,D,R,71,197,180,89,1991-07-26,CAN,Tyson,Barrie,Victoria,BC,,,,,,,,,D,TYSON BARRIE,20142015,COL,,,,,,,,,,,,,,,,,,
8475206,https://assets.nhle.com/mugs/nhl/20142015/COL/8475206.png,46.0,D,R,73,190,185,86,1991-01-30,CAN,Stefan,Elliott,Vancouver,BC,,,,,,,,,D,STEFAN ELLIOTT,20142015,COL,,,,,,,,,,,,,,,,,,
8470317,https://assets.nhle.com/mugs/nhl/20142015/COL/8470317.png,5.0,D,R,75,207,191,94,1982-12-10,USA,Nate,Guenin,Aliquippa,PA,,,,,,,,,D,NATE GUENIN,20142015,COL,,,,,,,,,,,,,,,,,,
8470699,https://assets.nhle.com/mugs/nhl/20142015/COL/8470699.png,8.0,D,L,76,230,193,104,1978-06-18,CZE,Jan,Hejda,Prague,,Praha,Prag,Praha,,Praha,Prag,,,D,JAN HEJDA,20142015,COL,,,,,,,,,,,,,,,,,,
8474207,https://assets.nhle.com/mugs/nhl/20142015/COL/8474207.png,2.0,D,L,76,210,193,95,1987-05-15,CAN,Nick,Holden,St. Albert,AB,,,,St-Albert,,,,,D,NICK HOLDEN,20142015,COL,,,,,,,,,,,,,,,,,,
8473446,https://assets.nhle.com/mugs/nhl/20142015/COL/8473446.png,6.0,D,R,76,225,193,102,1988-03-21,USA,Erik,Johnson,Bloomington,MN,,,,,,,,,D,ERIK JOHNSON,20142015,COL,,,,,,,,,,,,,,,,,,
8474743,https://assets.nhle.com/mugs/nhl/20142015/COL/8474743.png,22.0,D,R,74,212,188,96,1988-07-26,USA,Zach,Redmond,Traverse City,MI,,,,,,,,,D,ZACH REDMOND,20142015,COL,,,,,,,,,,,,,,,,,,
8476464,https://assets.nhle.com/mugs/nhl/20142015/COL/8476464.png,15.0,D,L,75,210,191,95,1993-09-07,CAN,Duncan,Siemens,Edmonton,AB,,,,,,,,,D,DUNCAN SIEMENS,20142015,COL,,,,,,,,,,,,,,,,,,
8476798,https://assets.nhle.com/mugs/nhl/20142015/COL/8476798.png,3.0,D,L,71,180,180,82,1987-11-21,CAN,Karl,Stollery,Camrose,AB,,,,,,,,,D,KARL STOLLERY,20142015,COL,,,,,,,,,,,,,,,,,,
8467331,https://assets.nhle.com/mugs/nhl/20142015/COL/8467331.png,17.0,D,L,74,215,188,98,1979-11-06,CAN,Brad,Stuart,Rocky Mountain House,AB,,,,,,,,,D,BRAD STUART,20142015,COL,,,,,,,,,,,,,,,,,,
8473700,https://assets.nhle.com/mugs/nhl/20142015/COL/8473700.png,44.0,D,L,73,210,185,95,1987-02-03,CAN,Ryan,Wilson,Windsor,ON,,,,,,,,,D,RYAN WILSON,20142015,COL,,,,,,,,,,,,,,,,,,
8473499,https://assets.nhle.com/mugs/nhl/20142015/COL/8473499.png,20.0,G,L,76,218,193,99,1987-01-03,CHE,Reto,Berra,Bülach,,,,,,,,,,G,RETO BERRA,20142015,COL,,,,,,,,,,,,,,,,,,
8475717,https://assets.nhle.com/mugs/nhl/20142015/COL/8475717.png,31.0,G,L,73,210,185,95,1992-04-15,CAN,Calvin,Pickard,Moncton,NB,,,,,,,,,G,CALVIN PICKARD,20142015,COL,,,,,,,,,,,,,,,,,,
8473575,https://assets.nhle.com/mugs/nhl/20142015/COL/8473575.png,1.0,G,L,74,206,188,93,1988-04-27,RUS,Semyon,Varlamov,Samara,,,,,,,,,,G,SEMYON VARLAMOV,20142015,COL,,Semjon,Semjon,,,,Semjon,,,,,,SEMJON VARLAMOV,,,SEMJON VARLAMOV,SEMJON VARLAMOV,
8476404,https://assets.nhle.com/mugs/nhl/20142015/LAK/8476404.png,15.0,L,L,73,208,185,94,1991-05-17,CAN,Andy,Andreoff,Pickering,ON,,,,,,,,,F,ANDY ANDREOFF,20142015,LAK,,,,,,,,,,,,,,,,,,
8470606,https://assets.nhle.com/mugs/nhl/20142015/LAK/8470606.png,23.0,R,R,72,205,183,93,1984-11-04,USA,Dustin,Brown,Ithaca,NY,,,,,,,,,F,DUSTIN BROWN,20142015,LAK,,,,,,,,,,,,,,,,,,
8470604,https://assets.nhle.com/mugs/nhl/20142015/LAK/8470604.png,77.0,C,R,75,219,191,99,1985-01-01,CAN,Jeff,Carter,London,ON,,,,,Londýn,,,,F,JEFF CARTER,20142015,LAK,,,,,,,,,,,,,,,,,,
8475160,https://assets.nhle.com/mugs/nhl/20142015/LAK/8475160.png,13.0,L,L,74,217,188,98,1991-01-13,CAN,Kyle,Clifford,Ayr,ON,,,,,,,,,F,KYLE CLIFFORD,20142015,LAK,,,,,,,,,,,,,,,,,,
8468483,https://assets.nhle.com/mugs/nhl/20142015/LAK/8468483.png,12.0,R,L,73,200,185,91,1982-02-14,SVK,Marian,Gaborik,Trencin,,Trenčín,,Trenčín,,Trenčín,,Gáborík,Gáborík,F,MARIAN GABORIK,20142015,LAK,,Marián,Marián,,,,,,,,,,MARIÁN GABORIK,,,,MARIÁN GABORIK,
8474100,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474100.png,74.0,L,L,76,229,193,104,1989-07-05,CAN,Dwight,King,Meadow Lake,SK,,,,,,,,,F,DWIGHT KING,20142015,LAK,,,,,,,,,,,,,,,,,,
8471685,https://assets.nhle.com/mugs/nhl/20142015/LAK/8471685.png,11.0,C,L,75,225,191,102,1987-08-24,SVN,Anze,Kopitar,Jesenice,,,,,,,,,,F,ANZE KOPITAR,20142015,LAK,,Anže,Anže,,,,,,,,,,ANŽE KOPITAR,,,,ANŽE KOPITAR,
8473453,https://assets.nhle.com/mugs/nhl/20142015/LAK/8473453.png,22.0,C,R,73,201,185,91,1987-01-08,USA,Trevor,Lewis,Salt Lake City,UT,,,,,,,,,F,TREVOR LEWIS,20142015,LAK,,,,,,,,,,,,,,,,,,
8475325,https://assets.nhle.com/mugs/nhl/20142015/LAK/8475325.png,71.0,C,L,75,219,191,99,1989-06-23,CAN,Jordan,Nolan,"Garden River, First Nations",ON,,,,,,,,,F,JORDAN NOLAN,20142015,LAK,,,,,,,,,,,,,,,,,,
8476871,https://assets.nhle.com/mugs/nhl/20142015/LAK/8476871.png,70.0,L,L,73,201,185,91,1992-08-10,CAN,Tanner,Pearson,Kitchener,ON,,,,,,,,,F,TANNER PEARSON,20142015,LAK,,,,,,,,,,,,,,,,,,
8470617,https://assets.nhle.com/mugs/nhl/20142015/LAK/8470617.png,10.0,C,L,71,196,180,89,1985-02-11,CAN,Mike,Richards,Kenora,ON,,,,,,,,,F,MIKE RICHARDS,20142015,LAK,,,,,,,,,,,,,,,,,,
8476406,https://assets.nhle.com/mugs/nhl/20142015/LAK/8476406.png,21.0,C,R,73,198,185,90,1992-09-26,USA,Nicholas,Shore,Denver,CO,,,,,,,,,F,NICHOLAS SHORE,20142015,LAK,,Nick,Nick,,,,Nick,,Nick,,Nick,,NICK SHORE,NICK SHORE,,NICK SHORE,NICK SHORE,NICK SHORE
8468526,https://assets.nhle.com/mugs/nhl/20142015/LAK/8468526.png,28.0,C,R,73,216,185,98,1982-06-24,CAN,Jarret,Stoll,Melville,SK,,,,,,,,,F,JARRET STOLL,20142015,LAK,,,,,,,,,,,,,,,,,,
8475726,https://assets.nhle.com/mugs/nhl/20142015/LAK/8475726.png,73.0,R,R,72,203,183,92,1992-04-24,CAN,Tyler,Toffoli,Scarborough,ON,,,,,,,,,F,TYLER TOFFOLI,20142015,LAK,,,,,,,,,,,,,,,,,,
8470189,https://assets.nhle.com/mugs/nhl/20142015/LAK/8470189.png,36.0,L,L,70,173,178,78,1983-04-20,CAN,David,Van Der Gulik,Abbotsford,BC,,,,,,,,,F,DAVID VAN DER GULIK,20142015,LAK,,,,,,,,,,,,,,,,,,
8468508,https://assets.nhle.com/mugs/nhl/20142015/LAK/8468508.png,14.0,R,R,73,184,185,83,1981-10-04,CAN,Justin,Williams,Cobourg,ON,,,,,,,,,F,JUSTIN WILLIAMS,20142015,LAK,,,,,,,,,,,,,,,,,,
8474563,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474563.png,8.0,D,R,73,210,185,95,1989-12-08,CAN,Drew,Doughty,London,ON,,,,,Londýn,,,,D,DREW DOUGHTY,20142015,LAK,,,,,,,,,,,,,,,,,,
8470121,https://assets.nhle.com/mugs/nhl/20142015/LAK/8470121.png,2.0,D,R,75,236,191,107,1983-05-13,USA,Matt,Greene,Grand Ledge,MI,,,,,,,,,D,MATT GREENE,20142015,LAK,,,,,,,,,,,,,,,,,,
8474166,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474166.png,27.0,D,L,73,210,185,95,1987-07-26,USA,Alec,Martinez,Rochester Hills,MI,,,,,,,,,D,ALEC MARTINEZ,20142015,LAK,,,,,,,,,,,,,,,,,,
8473571,https://assets.nhle.com/mugs/nhl/20142015/LAK/8473571.png,5.0,D,R,73,195,185,88,1988-02-25,USA,Jamie,McBain,Edina,MN,,,,,,,,,D,JAMIE MCBAIN,20142015,LAK,,,,,,,,,,,,,,,,,,
8475188,https://assets.nhle.com/mugs/nhl/20142015/LAK/8475188.png,3.0,D,L,76,215,193,98,1991-01-21,CAN,Brayden,McNabb,Davidson,SK,,,,,,,,,D,BRAYDEN MCNABB,20142015,LAK,,,,,,,,,,,,,,,,,,
8474162,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474162.png,6.0,D,L,75,227,191,103,1989-02-21,CAN,Jake,Muzzin,Woodstock,ON,,,,,,,,,D,JAKE MUZZIN,20142015,LAK,,,,,,,,,,,,,,,,,,
8467344,https://assets.nhle.com/mugs/nhl/20142015/LAK/8467344.png,44.0,D,L,75,222,191,101,1980-04-19,BRA,Robyn,Regehr,Recife,,,,,,,,,,D,ROBYN REGEHR,20142015,LAK,,,,,,,,,,,,,,,,,,
8471240,https://assets.nhle.com/mugs/nhl/20142015/LAK/8471240.png,55.0,D,L,78,225,198,102,1986-02-25,CAN,Jeff,Schultz,Calgary,AB,,,,,,,,,D,JEFF SCHULTZ,20142015,LAK,,,,,,,,,,,,,,,,,,
8471284,https://assets.nhle.com/mugs/nhl/20142015/LAK/8471284.png,7.0,D,L,72,200,183,91,1986-06-08,SVK,Andrej,Sekera,Bojnice,,,,,,,,,,D,ANDREJ SEKERA,20142015,LAK,,,,,,,,,,,,,,,,,,
8474594,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474594.png,26.0,D,R,72,194,183,88,1990-01-15,RUS,Slava,Voynov,Chelyabinsk,,Čeljabinsk,,Tsheljabinsk,,Čeljabinsk,,,,D,SLAVA VOYNOV,20142015,LAK,,,,,,,,,,,,,,,,,,
8474889,https://assets.nhle.com/mugs/nhl/20142015/LAK/8474889.png,31.0,G,L,76,203,193,92,1990-01-10,CAN,Martin,Jones,North Vancouver,BC,,,,,,,,,G,MARTIN JONES,20142015,LAK,,,,,,,,,,,,,,,,,,
8471734,https://assets.nhle.com/mugs/nhl/20142015/LAK/8471734.png,32.0,G,L,73,220,185,100,1986-01-21,USA,Jonathan,Quick,Milford,CT,,,,,,,,,G,JONATHAN QUICK,20142015,LAK,,,,,,,,,,,,,,,,,,
8475163,https://assets.nhle.com/mugs/nhl/20142015/OTT/8475163.png,90.0,R,R,76,208,193,94,1990-10-01,CAN,Alex,Chiasson,Montréal,QC,,,,,,,,,F,ALEX CHIASSON,20142015,OTT,,,,,,,,,,,,,,,,,,
8473588,https://assets.nhle.com/mugs/nhl/20142015/OTT/8473588.png,22.0,R,R,71,185,180,84,1986-08-06,USA,Erik,Condra,Trenton,MI,,,,,,,,,F,ERIK CONDRA,20142015,OTT,,,,,,,,,,,,,,,,,,
8471862,https://assets.nhle.com/mugs/nhl/20142015/OTT/8471862.png,14.0,L,L,74,210,188,95,1986-03-09,CAN,Colin,Greening,St. John's,NL,,,,,,,,,F,COLIN GREENING,20142015,OTT,,,,,,,,,,,,,,,,,,
8474884,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474884.png,68.0,L,L,72,190,183,86,1989-11-24,CAN,Mike,Hoffman,Kitchener,ON,,,,,,,,,F,MIKE HOFFMAN,20142015,OTT,,,,,,,,,,,,,,,,,,
8477508,https://assets.nhle.com/mugs/nhl/20142015/OTT/8477508.png,27.0,R,R,72,203,183,92,1995-02-02,CAN,Curtis,Lazar,Salmon Arm,BC,,,,,,,,,F,CURTIS LAZAR,20142015,OTT,,,,,,,,,,,,,,,,,,
8467330,https://assets.nhle.com/mugs/nhl/20142015/OTT/8467330.png,17.0,C,L,74,207,188,94,1980-08-17,USA,David,Legwand,Detroit,MI,,,,,,,,,F,DAVID LEGWAND,20142015,OTT,,,,,,,,,,,,,,,,,,
8470667,https://assets.nhle.com/mugs/nhl/20142015/OTT/8470667.png,16.0,L,L,72,192,183,87,1985-04-06,CAN,Clarke,MacArthur,Lloydminster,AB,,,,,,,,,F,CLARKE MACARTHUR,20142015,OTT,,,,,,,,,,,,,,,,,,
8470599,https://assets.nhle.com/mugs/nhl/20142015/OTT/8470599.png,9.0,L,L,74,225,188,102,1984-12-07,CZE,Milan,Michalek,Jindrichuv Hradec,,Jindřichův Hradec,,Jindřichův Hradec,,Jindřichův Hradec,,Michálek,Michálek,F,MILAN MICHALEK,20142015,OTT,,,,,,,,,,,,,,,,,,
8467493,https://assets.nhle.com/mugs/nhl/20142015/OTT/8467493.png,25.0,R,R,73,209,185,95,1979-06-18,CAN,Chris,Neil,Flesherton,ON,,,,,,,,,F,CHRIS NEIL,20142015,OTT,,,,,,,,,,,,,,,,,,
8476419,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476419.png,44.0,C,R,71,185,180,84,1992-11-11,CAN,Jean-Gabriel,Pageau,Ottawa,ON,,,,,,,,,F,JEAN-GABRIEL PAGEAU,20142015,OTT,,,,,,,,,,,,,,,,,,
8476386,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476386.png,10.0,L,L,71,193,180,88,1992-11-16,USA,Shane,Prince,Rochester,NY,,,,,,,,,F,SHANE PRINCE,20142015,OTT,,,,,,,,,,,,,,,,,,
8476477,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476477.png,26.0,L,L,73,201,185,91,1993-01-24,CAN,Matt,Puempel,Windsor,ON,,,,,,,,,F,MATT PUEMPEL,20142015,OTT,,,,,,,,,,,,,,,,,,
8471676,https://assets.nhle.com/mugs/nhl/20142015/OTT/8471676.png,9.0,R,R,74,208,188,94,1987-03-17,USA,Bobby,Ryan,Cherry Hill,NJ,,,,,,,,,F,BOBBY RYAN,20142015,OTT,,,,,,,,,,,,,,,,,,
8474250,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474250.png,15.0,L,L,74,208,188,94,1988-04-05,CAN,Zack,Smith,Maple Creek,SK,,,,,,,,,F,ZACK SMITH,20142015,OTT,,,,,,,,,,,,,,,,,,
8475913,https://assets.nhle.com/mugs/nhl/20142015/OTT/8475913.png,61.0,R,R,75,217,191,98,1992-05-13,CAN,Mark,Stone,Winnipeg,MB,,,,,,,,,F,MARK STONE,20142015,OTT,,,,,,,,,,,,,,,,,,
8474068,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474068.png,7.0,C,R,73,190,185,86,1989-08-14,CAN,Kyle,Turris,New Westminster,BC,,,,,,,,,F,KYLE TURRIS,20142015,OTT,,,,,,,,,,,,,,,,,,
8476459,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476459.png,93.0,C,R,74,202,188,92,1993-04-18,SWE,Mika,Zibanejad,Stockholm,,,,Tukholma,,,,,,F,MIKA ZIBANEJAD,20142015,OTT,,,,,,,,,,,,,,,,,,
8474697,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474697.png,74.0,D,L,74,204,188,93,1989-07-12,CAN,Mark,Borowiecki,Ottawa,ON,,,,,,,,,D,MARK BOROWIECKI,20142015,OTT,,,,,,,,,,,,,,,,,,
8476879,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476879.png,5.0,D,R,74,210,188,95,1993-12-21,CAN,Cody,Ceci,Ottawa,ON,,,,,,,,,D,CODY CECI,20142015,OTT,,,,,,,,,,,,,,,,,,
8475174,https://assets.nhle.com/mugs/nhl/20142015/OTT/8475174.png,2.0,D,L,77,238,196,108,1991-01-25,CAN,Jared,Cowen,Saskatoon,SK,,,,,,,,,D,JARED COWEN,20142015,OTT,,,,,,,,,,,,,,,,,,
8473468,https://assets.nhle.com/mugs/nhl/20142015/OTT/8473468.png,62.0,D,R,76,222,193,101,1988-04-14,CAN,Eric,Gryba,Saskatoon,SK,,,,,,,,,D,ERIC GRYBA,20142015,OTT,,,,,,,,,,,,,,,,,,
8474578,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474578.png,65.0,D,R,72,190,183,86,1990-05-31,SWE,Erik,Karlsson,Landsbro,,,,,,,,,,D,ERIK KARLSSON,20142015,OTT,,,,,,,,,,,,,,,,,,
8470760,https://assets.nhle.com/mugs/nhl/20142015/OTT/8470760.png,3.0,D,L,76,230,193,104,1985-06-21,CAN,Marc,Methot,Ottawa,ON,,,,,,,,,D,MARC METHOT,20142015,OTT,,,,,,,,,,,,,,,,,,
8464956,https://assets.nhle.com/mugs/nhl/20142015/OTT/8464956.png,4.0,D,L,75,219,191,99,1978-03-09,CAN,Chris,Phillips,Calgary,AB,,,,,,,,,D,CHRIS PHILLIPS,20142015,OTT,,,,,,,,,,,,,,,,,,
8474605,https://assets.nhle.com/mugs/nhl/20142015/OTT/8474605.png,46.0,D,L,77,202,196,92,1990-09-12,CAN,Patrick,Wiercioch,Burnaby,BC,,,,,,,,,D,PATRICK WIERCIOCH,20142015,OTT,,,,,,,,,,,,,,,,,,
8467950,https://assets.nhle.com/mugs/nhl/20142015/OTT/8467950.png,41.0,G,L,74,187,188,85,1981-05-21,USA,Craig,Anderson,Park Ridge,IL,,,,,,,,,G,CRAIG ANDERSON,20142015,OTT,,,,,,,,,,,,,,,,,,
8476904,https://assets.nhle.com/mugs/nhl/20142015/OTT/8476904.png,32.0,G,L,76,208,193,94,1994-05-18,CAN,Chris,Driedger,Winnipeg,MB,,,,,,,,,G,CHRIS DRIEDGER,20142015,OTT,,,,,,,,,,,,,,,,,,
8477202,https://assets.nhle.com/mugs/nhl/20142015/OTT/8477202.png,30.0,G,L,74,215,188,98,1988-02-11,CAN,Andrew,Hammond,Surrey,BC,,,,,,,,,G,ANDREW HAMMOND,20142015,OTT,,,,,,,,,,,,,,,,,,
8475215,https://assets.nhle.com/mugs/nhl/20142015/OTT/8475215.png,40.0,G,L,76,250,193,113,1991-07-24,SWE,Robin,Lehner,Gothenburg,,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,,,G,ROBIN LEHNER,20142015,OTT,,,,,,,,,,,,,,,,,,
8474573,https://assets.nhle.com/mugs/nhl/20142015/NYI/8474573.png,12.0,R,L,73,200,185,91,1989-10-02,CAN,Josh,Bailey,Bowmanville,ON,,,,,,,,,F,JOSH BAILEY,20142015,NYI,,,,,,,,,,,,,,,,,,
8460720,https://assets.nhle.com/mugs/nhl/20142015/NYI/8460720.png,36.0,L,L,72,227,183,103,1976-08-17,CAN,Eric,Boulton,Halifax,NS,,,,,,,,,F,ERIC BOULTON,20142015,NYI,,,,,,,,,,,,,,,,,,
8475231,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475231.png,53.0,C,L,71,190,180,86,1991-02-27,CAN,Casey,Cizikas,Toronto,ON,,,,,,,,,F,CASEY CIZIKAS,20142015,NYI,,,,,,,,,,,,,,,,,,
8473504,https://assets.nhle.com/mugs/nhl/20142015/NYI/8473504.png,15.0,R,R,72,212,183,96,1987-11-18,CAN,Cal,Clutterbuck,Welland,ON,,,,,,,,,F,CAL CLUTTERBUCK,20142015,NYI,,,,,,,,,,,,,,,,,,
8476195,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476195.png,89.0,C,L,68,185,173,84,1989-12-14,CAN,Cory,Conacher,Burlington,ON,,,,,,,,,F,CORY CONACHER,20142015,NYI,,,,,,,,,,,,,,,,,,
8473546,https://assets.nhle.com/mugs/nhl/20142015/NYI/8473546.png,40.0,R,L,73,188,185,85,1987-10-05,AUT,Michael,Grabner,Villach,,,,,,,,,,F,MICHAEL GRABNER,20142015,NYI,,,,,,,,,,,,,,,,,,
8471362,https://assets.nhle.com/mugs/nhl/20142015/NYI/8471362.png,84.0,C,L,71,186,180,84,1984-01-31,DEU,Mikhail,Grabovski,Potsdam,,,,,,,,,,F,MIKHAIL GRABOVSKI,20142015,NYI,,,,,,,,,,,,,,,,,,
8471311,https://assets.nhle.com/mugs/nhl/20142015/NYI/8471311.png,26.0,C,R,71,185,180,84,1986-07-15,CAN,Tyler,Kennedy,Sault Ste. Marie,ON,,,,Sault-Sainte-Marie,,,,,F,TYLER KENNEDY,20142015,NYI,,,,,,,,,,,,,,,,,,
8473579,https://assets.nhle.com/mugs/nhl/20142015/NYI/8473579.png,86.0,L,L,73,228,185,103,1986-07-14,RUS,Nikolay,Kulemin,Magnitogorsk,,,,,,,,Kuljomin,Kuljomin,F,NIKOLAY KULEMIN,20142015,NYI,,Nikolaj,Nikolaj,,,Kuljomin,Nikolai,,,,,,NIKOLAJ KULEMIN,,,NIKOLAI KULEMIN,NIKOLAJ KULEMIN,
8475314,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475314.png,27.0,L,L,75,235,191,107,1990-07-03,USA,Anders,Lee,Edina,MN,,,,,,,,,F,ANDERS LEE,20142015,NYI,,,,,,,,,,,,,,,,,,
8474709,https://assets.nhle.com/mugs/nhl/20142015/NYI/8474709.png,17.0,L,L,75,220,191,100,1989-05-08,CAN,Matt,Martin,Windsor,ON,,,,,,,,,F,MATT MARTIN,20142015,NYI,,,,,,,,,,,,,,,,,,
8470644,https://assets.nhle.com/mugs/nhl/20142015/NYI/8470644.png,13.0,R,R,74,208,188,94,1984-09-30,USA,Colin,McDonald,Wethersfield,CT,,,,,,,,,F,COLIN MCDONALD,20142015,NYI,,,,,,,,,,,,,,,,,,
8476147,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476147.png,48.0,L,L,72,188,183,85,1987-12-09,CAN,Kael,Mouillierat,Edmonton,AB,,,,,,,,,F,KAEL MOUILLIERAT,20142015,NYI,,,,,,,,,,,,,,,,,,
8475754,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475754.png,29.0,C,L,76,210,193,95,1991-10-15,USA,Brock,Nelson,Warroad,MN,,,,,,,,,F,BROCK NELSON,20142015,NYI,,,,,,,,,,,,,,,,,,
8470144,https://assets.nhle.com/mugs/nhl/20142015/NYI/8470144.png,51.0,C,L,73,186,185,84,1984-04-24,DNK,Frans,Nielsen,Herning,,,,,,,,,,F,FRANS NIELSEN,20142015,NYI,,,,,,,,,,,,,,,,,,
8473449,https://assets.nhle.com/mugs/nhl/20142015/NYI/8473449.png,21.0,R,R,72,218,183,99,1988-04-16,USA,Kyle,Okposo,St. Paul,MN,,,,,,,,,F,KYLE OKPOSO,20142015,NYI,,,,,,,,,,,,,,,,,,
8476458,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476458.png,18.0,R,R,73,191,185,87,1993-07-11,CAN,Ryan,Strome,Mississauga,ON,,,,,,,,,F,RYAN STROME,20142015,NYI,,,,,,,,,,,,,,,,,,
8475166,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475166.png,91.0,C,L,73,216,185,98,1990-09-20,CAN,John,Tavares,Mississauga,ON,,,,,,,,,F,JOHN TAVARES,20142015,NYI,,,,,,,,,,,,,,,,,,
8476158,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476158.png,16.0,L,L,71,180,180,82,1987-09-01,CAN,Harry,Zolnierczyk,Toronto,ON,,,,,,,,,F,HARRY ZOLNIERCZYK,20142015,NYI,,,,,,,,,,,,,,,,,,
8470187,https://assets.nhle.com/mugs/nhl/20142015/NYI/8470187.png,55.0,D,R,74,227,188,103,1984-01-19,CAN,Johnny,Boychuk,Edmonton,AB,,,,,,,,,D,JOHNNY BOYCHUK,20142015,NYI,,,,,,,,,,,,,,,,,,
8475177,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475177.png,44.0,D,L,73,195,185,88,1991-05-09,CAN,Calvin,de Haan,Carp,ON,,,,,,,,,D,CALVIN DE HAAN,20142015,NYI,,,,,,,,,,,,,,,,,,
8474659,https://assets.nhle.com/mugs/nhl/20142015/NYI/8474659.png,46.0,D,L,73,205,185,93,1990-05-09,USA,Matt,Donovan,Edmond,OK,,,,,,,,,D,MATT DONOVAN,20142015,NYI,,,,,,,,,,,,,,,,,,
8474612,https://assets.nhle.com/mugs/nhl/20142015/NYI/8474612.png,3.0,D,R,73,200,185,91,1990-08-16,CAN,Travis,Hamonic,St. Malo,MB,,,,St-Malo,,,,,D,TRAVIS HAMONIC,20142015,NYI,,,,,,,,,,,,,,,,,,
8474066,https://assets.nhle.com/mugs/nhl/20142015/NYI/8474066.png,42.0,D,L,72,185,183,84,1989-02-08,CAN,Thomas,Hickey,Calgary,AB,,,,,,,,,D,THOMAS HICKEY,20142015,NYI,,,,,,,,,,,,,,,,,,
8475181,https://assets.nhle.com/mugs/nhl/20142015/NYI/8475181.png,2.0,D,L,72,205,183,93,1991-03-20,USA,Nick,Leddy,Eden Prairie,MN,,,,,,,,,D,NICK LEDDY,20142015,NYI,,,,,,,,,,,,,,,,,,
8476429,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476429.png,24.0,D,R,77,220,196,100,1992-10-14,USA,Scott,Mayfield,St. Louis,MO,,,,,,,,,D,SCOTT MAYFIELD,20142015,NYI,,,,,,,,,,,,,,,,,,
8476852,https://assets.nhle.com/mugs/nhl/20142015/NYI/8476852.png,8.0,D,L,76,212,193,96,1994-01-24,CAN,Griffin,Reinhart,North Vancouver,BC,,,,,,,,,D,GRIFFIN REINHART,20142015,NYI,,,,,,,,,,,,,,,,,,
8473565,https://assets.nhle.com/mugs/nhl/20142015/NYI/8473565.png,37.0,D,L,73,206,185,93,1988-01-04,USA,Brian,Strait,Waltham,MA,,,,,,,,,D,BRIAN STRAIT,20142015,NYI,,,,,,,,,,,,,,,,,,
8468598,https://assets.nhle.com/mugs/nhl/20142015/NYI/8468598.png,11.0,D,L,70,192,178,87,1976-08-11,SVK,Lubomir,Visnovsky,Topolcany,,Topoľčany,,Topoľčany,,Topoľčany,,Višňovský,Višňovský,D,LUBOMIR VISNOVSKY,20142015,NYI,,,,,,,,,,,,,,,,,,
